Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
house slippers,#REF!,#REF!,Green,No,490,122,51,Green,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,5,No,For sale,1.0.0,Yes,ShoesSandalRoomborder4,785,10094,6tfgHMCwmTrRZwiQQ
house slippers,#REF!,#REF!,Blue,No,490,122,51,Aqua,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,6,No,For sale,1.0.0,Yes,ShoesSandalRoomborder5,785,10095,3ACsSJTCB2bWPwZqm
house slippers,#REF!,#REF!,Navy blue,No,490,122,51,Blue,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,7,No,For sale,1.0.0,Yes,ShoesSandalRoomborder1,785,10091,TMeDiovzy92KvCgNT
house slippers,#REF!,#REF!,Beige,No,490,122,51,Beige,White,1x1,NA,NA,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Simple,Simple,comfy; vacation,8,No,For sale,1.0.0,Yes,ShoesSandalRoomborder7,785,10097,B7W2EXnB3QmMEgjbM
jester's shoes,#REF!,#REF!,Black,No,1900,475,23,Black,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,1,No,For sale,1.0.0,Yes,ShoesKneeClown1,801,11558,niQbfxs5g6937bDmP
jester's shoes,#REF!,#REF!,Red,No,1900,475,23,Red,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,2,No,For sale,1.0.0,Yes,ShoesKneeClown2,801,11559,uBt8KnMps2wigFd7x
jester's shoes,#REF!,#REF!,Green,No,1900,475,23,Green,Yellow,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,3,No,For sale,1.0.0,Yes,ShoesKneeClown3,801,11560,4i7swMp5oRyQE9rTH
jester's shoes,#REF!,#REF!,Purple,No,1900,475,23,Purple,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Gorgeous,fairy tale; goth; party; theatrical; work,4,No,For sale,1.0.0,Yes,ShoesKneeClown0,801,5639,kFDPkeYy4wcHmPdbQ
Kerokerokeroppi boots,#REF!,#REF!,NA,No,1400,350,201,Green,Green,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Cute,Cool,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,ShoesLowcutKeroppi0,1297,13184,JEChKAgk4TwEtkX6w
kiddie sneakers,#REF!,#REF!,Silver,No,700,175,23,Gray,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,ShoesHighcutSports4,864,10264,oxQ6Zq7k9LLPhxMyj
kiddie sneakers,#REF!,#REF!,Black,No,700,175,23,Black,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,ShoesHighcutSports5,864,10265,xvrKLHrw4cuouBZ4P
kiddie sneakers,#REF!,#REF!,Red,No,700,175,23,Red,Yellow,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,3,No,For sale,1.0.0,Yes,ShoesHighcutSports0,864,5761,DiPuWBTmBh88DRn5r
kiddie sneakers,#REF!,#REF!,Green,No,700,175,23,Green,Blue,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,4,No,For sale,1.0.0,Yes,ShoesHighcutSports2,864,10262,JsrscqqMSNsh3igS7
kiddie sneakers,#REF!,#REF!,Blue,No,700,175,23,Blue,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,5,No,For sale,1.0.0,Yes,ShoesHighcutSports1,864,10261,kAr6gcCKT8HoCuSRE
kiddie sneakers,#REF!,#REF!,Purple,No,700,175,23,Purple,Orange,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Active,everyday; outdoorsy; sporty,6,No,For sale,1.0.0,Yes,ShoesHighcutSports3,864,10263,YtsQtuSuRpNJ9K8nJ
Kiki & Lala shoes,#REF!,#REF!,NA,No,1200,300,201,Pink,Green,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Cute,Cute,everyday; fairy tale,1,No,Not in catalog,1.9.0,Yes,ShoesLowcutKikilala0,1287,13174,i38R3totjZCdunwej
kimono sandals,#REF!,#REF!,Gray,No,1600,400,23,Gray,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,1,No,For sale,1.0.0,Yes,ShoesSandalGeta4,236,10965,EgT778SJG3yj69j9X
kimono sandals,#REF!,#REF!,Black,No,1600,400,23,Black,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,2,No,For sale,1.0.0,Yes,ShoesSandalGeta0,236,3704,GLnAezFtAC88MkqHv
kimono sandals,#REF!,#REF!,Red,No,1600,400,23,Red,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,3,No,For sale,1.0.0,Yes,ShoesSandalGeta1,236,10962,9BqtfBqkG7e2XvC5E
kimono sandals,#REF!,#REF!,Pink,No,1600,400,23,Pink,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,4,No,For sale,1.0.0,Yes,ShoesSandalGeta2,236,10963,euyfneg4wKNBxaRAb
kimono sandals,#REF!,#REF!,Yellow,No,1600,400,23,Yellow,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,5,No,For sale,1.0.0,Yes,ShoesSandalGeta6,236,10967,SvCuc7AwtmzkHtGBu
kimono sandals,#REF!,#REF!,Green,No,1600,400,23,Green,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,6,No,For sale,1.0.0,Yes,ShoesSandalGeta7,236,10968,rzpWkSsb7z9Er4TRC
kimono sandals,#REF!,#REF!,Dark blue,No,1600,400,23,Blue,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,7,No,For sale,1.0.0,Yes,ShoesSandalGeta3,236,10964,GsGxnse3sG9cSK5Qp
kimono sandals,#REF!,#REF!,Purple,No,1600,400,23,Purple,Beige,1x1,NA,NA,Kicks; Able Sisters; Kicks' Co-op,Available at Able Sisters only during Fireworks Shows,Fireworks Show (1); Fireworks Show (2); Fireworks Show (3); Fireworks Show (4); Fireworks Show (5),No,All Year,All Year,NA,Free,Simple,Elegant,everyday; comfy; theatrical,8,No,For sale,1.0.0,Yes,ShoesSandalGeta5,236,10966,jxJh2qEEPq43eW8rE
kung-fu shoes,#REF!,#REF!,NA,No,1260,315,23,Black,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Active,Simple,everyday; sporty,1,No,For sale,1.0.0,Yes,ShoesLowcutKungfu0,1097,9846,uNAzFWaTbC7Qsp2cD
Labelle pumps,#REF!,#REF!,Midnight,No,3500,875,351,Black,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,1,No,For sale,1.0.0,Yes,ShoesLowcutKateheel1,1135,11766,WHsTLAXaLK3xxLsGE
Labelle pumps,#REF!,#REF!,Passion,No,3500,875,351,Red,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,2,No,For sale,1.0.0,Yes,ShoesLowcutKateheel2,1135,11767,a3C3YgvQsLy9jrCNu
Labelle pumps,#REF!,#REF!,Love,No,3500,875,351,Pink,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,3,No,For sale,1.0.0,Yes,ShoesLowcutKateheel5,1135,11770,dtKmyfWf7S2nyer8g
Labelle pumps,#REF!,#REF!,Sunset,No,3500,875,351,Yellow,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,4,No,For sale,1.0.0,Yes,ShoesLowcutKateheel4,1135,11769,tyTvXLX3dX8qtecHz
Labelle pumps,#REF!,#REF!,Ocean,No,3500,875,351,Blue,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,5,No,For sale,1.0.0,Yes,ShoesLowcutKateheel3,1135,11768,mSbTfdnHdwzyjQ3E8
Labelle pumps,#REF!,#REF!,Twilight,No,3500,875,351,Purple,Gray,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Womanly,Elegant,Gorgeous,everyday; formal; party; theatrical; work,6,No,For sale,1.0.0,Yes,ShoesLowcutKateheel0,1135,9884,sEJGhBBxTL7qWJE4M
Labelle sneakers,#REF!,#REF!,Midnight,No,3300,825,351,Black,White,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,1,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker1,1136,11771,5hkTnYdABuHSECmDm
Labelle sneakers,#REF!,#REF!,Passion,No,3300,825,351,Red,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,2,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker2,1136,11772,Ed6wWhidegCLG2DAM
Labelle sneakers,#REF!,#REF!,Love,No,3300,825,351,Pink,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,3,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker5,1136,11775,sb4a63H75Cd2SbNFA
Labelle sneakers,#REF!,#REF!,Sunset,No,3300,825,351,Yellow,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,4,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker4,1136,11774,GvsavAFMFoXuPMDbR
Labelle sneakers,#REF!,#REF!,Ocean,No,3300,825,351,Blue,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,5,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker3,1136,11773,unwHxhSKXYSngG4Qj
Labelle sneakers,#REF!,#REF!,Twilight,No,3300,825,351,Purple,Black,1x1,NA,NA,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,NA,NA,All Year,All Year,NA,Free,Cool,Active,everyday; sporty; theatrical,6,No,For sale,1.0.0,Yes,ShoesHighcutKatesneaker0,1136,9885,YRtQpMnJxg9nNHL5A
lace-up boots,#REF!,#REF!,White,No,1920,480,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Gorgeous,everyday; theatrical,1,No,For sale,1.0.0,Yes,ShoesKneeLaceup1,820,11257,vMF7xDM6WkNnoSn5g
lace-up boots,#REF!,#REF!,Black,No,1920,480,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Free,Cool,Gorgeous,everyday; theatrical,2,No,For sale,1.0.0,Yes,ShoesKneeLaceup0,820,5667,sNmoLH8tnpNCC5X4z
lace-up boots,#REF!,#REF!,Red,No,1920,480,51,Red,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cool,Gorgeous,everyday; theatrical,3,No,For sale,1.0.0,Yes,ShoesKneeLaceup3,820,11259,fP7ujb2fhYNT3RWZ7
lace-up boots,#REF!,#REF!,Brown,No,1920,480,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cool,Gorgeous,everyday; theatrical,4,No,For sale,1.0.0,Yes,ShoesKneeLaceup2,820,11258,7ztxnCQz2E5TFXv57
leaf-egg shoes,#REF!,#REF!,NA,Yes,NFS,800,351,Green,Green,1x1,NA,NA,Crafting,,Bunny Day (days before); Bunny Day,Yes,All Year,All Year,NA,Free,Active,Cute,fairy tale; party; theatrical,1,No,Not for sale,1.1.0,Yes,ShoesLowcutEggleaf0,1213,12457,LE3RpADLBDaJ7hHNP
leopard pumps,#REF!,#REF!,Gray,No,1560,390,51,Gray,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Elegant,Cool,everyday; party; theatrical,1,No,For sale,1.0.0,Yes,ShoesLowcutLeopard1,768,10132,4dWXRYLHywa22CiDJ
leopard pumps,#REF!,#REF!,Pink,No,1560,390,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,2,No,For sale,1.0.0,Yes,ShoesLowcutLeopard5,768,10136,F9dwiM2YcJy8C8kBZ
leopard pumps,#REF!,#REF!,Green,No,1560,390,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,3,No,For sale,1.0.0,Yes,ShoesLowcutLeopard3,768,10134,TcbC2LDWxS5iHeSqm
leopard pumps,#REF!,#REF!,Blue,No,1560,390,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,4,No,For sale,1.0.0,Yes,ShoesLowcutLeopard2,768,10133,AnEBDgrZ4523Ndji9
leopard pumps,#REF!,#REF!,Purple,No,1560,390,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,5,No,For sale,1.0.0,Yes,ShoesLowcutLeopard4,768,10135,2nK5kvg7qiEdpxFCN
leopard pumps,#REF!,#REF!,Beige,No,1560,390,51,Beige,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Elegant,Cool,everyday; party; theatrical,6,No,For sale,1.0.0,Yes,ShoesLowcutLeopard0,768,5477,Ey7Y3uBu6WKm8y8ct
loafers,#REF!,#REF!,White,No,1300,325,51,White,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,1,No,For sale,1.0.0,Yes,ShoesLowcutLoafers2,522,11450,pKntHcedJhPRZKHmf
loafers,#REF!,#REF!,Black,No,1300,325,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,2,No,For sale,1.0.0,Yes,ShoesLowcutLoafers1,522,11449,nKNWYa5dKmARM7SvT
loafers,#REF!,#REF!,Red,No,1300,325,51,Red,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,3,No,For sale,1.0.0,Yes,ShoesLowcutLoafers6,522,11454,PukSQjXvyYzFeZqcD
loafers,#REF!,#REF!,Pink,No,1300,325,51,Pink,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,4,No,For sale,1.0.0,Yes,ShoesLowcutLoafers3,522,11451,fPPRtqopYqbAny4As
loafers,#REF!,#REF!,Yellow,No,1300,325,51,Yellow,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,5,No,For sale,1.0.0,Yes,ShoesLowcutLoafers5,522,11453,yQbPEnufsfMi3W3bX
loafers,#REF!,#REF!,Blue,No,1300,325,51,Blue,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Simple,Elegant,everyday; formal; work,6,No,For sale,1.0.0,Yes,ShoesLowcutLoafers4,522,11452,KZbcJ6Y2azsNN5CQp
loafers,#REF!,#REF!,Brown,No,1300,325,51,Brown,Brown,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Simple,Elegant,everyday; formal; work,7,No,For sale,1.0.0,Yes,ShoesLowcutLoafers0,522,4724,XyqDFz4BRSEzksRqq
Luigi shoes,#REF!,#REF!,NA,No,1400,350,201,Brown,Brown,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Active,Simple,fairy tale; party,1,No,Not in catalog,1.8.0,Yes,ShoesLowcutLuigi0,1355,14243,wmbcgSCQvb7o7Rrfq
mage's booties,#REF!,#REF!,White,No,1550,387,23,White,White,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,1,No,For sale,1.0.0,Yes,ShoesKneeWitch2,947,11562,ncnoEonPFECoYQJdP
mage's booties,#REF!,#REF!,Black,No,1550,387,23,Black,Purple,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,2,No,For sale,1.0.0,Yes,ShoesKneeWitch0,947,6894,tKv2qT7NoEHtYiP4n
mage's booties,#REF!,#REF!,Red,No,1550,387,23,Red,Red,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,3,No,For sale,1.0.0,Yes,ShoesKneeWitch3,947,11563,XczPtA2SGxvdSmuwH
mage's booties,#REF!,#REF!,Blue,No,1550,387,23,Blue,Aqua,1x1,NA,NA,Kicks; Kicks' Co-op,,NA,NA,All Year,All Year,NA,Free,Cool,Cool,fairy tale; goth; theatrical,4,No,For sale,1.0.0,Yes,ShoesKneeWitch1,947,11561,mbi2SGaxxTc9DCKqb
mage's boots,#REF!,#REF!,White,No,1800,450,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,1,No,For sale,1.5.0,Yes,ShoesHighcutHalloween2,1270,13429,SAWt75Q3tmy3FkGxK
mage's boots,#REF!,#REF!,Black,No,1800,450,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,2,No,For sale,1.5.0,Yes,ShoesHighcutHalloween5,1270,13432,2XpnxfZiEcYTMpnMe
mage's boots,#REF!,#REF!,Red,No,1800,450,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,3,No,For sale,1.5.0,Yes,ShoesHighcutHalloween4,1270,13431,mbvd8qjgLcbYqbdrp
mage's boots,#REF!,#REF!,Orange,No,1800,450,51,Orange,Orange,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,4,No,For sale,1.5.0,Yes,ShoesHighcutHalloween0,1270,13017,n8voGjcfJRKCyMufq
mage's boots,#REF!,#REF!,Green,No,1800,450,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,5,No,For sale,1.5.0,Yes,ShoesHighcutHalloween3,1270,13430,bSfHxxko9arfbYxzp
mage's boots,#REF!,#REF!,Purple,No,1800,450,51,Purple,Purple,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Halloween (days before); Halloween,No,All Year,All Year,NA,Free,Simple,Simple,fairy tale; goth; party,6,No,For sale,1.5.0,Yes,ShoesHighcutHalloween1,1270,13428,nup9WHEL4uR7MKHKL
Mario shoes,#REF!,#REF!,NA,No,1400,350,201,Brown,Brown,1x1,NA,NA,Nook Shopping Promotion,Not available before March 1st 2021,NA,NA,All Year,All Year,NA,Free,Active,Simple,fairy tale; party,1,No,Not in catalog,1.8.0,Yes,ShoesLowcutMario0,1328,13561,HbYx7STTR4DrGH2ST
mary janes,#REF!,#REF!,White,No,1800,450,51,White,White,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,1,No,For sale,1.0.0,Yes,ShoesLowcutStrap2,762,10163,fs9C7jNtLwxKADExm
mary janes,#REF!,#REF!,Black,No,1800,450,51,Black,Black,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,2,No,For sale,1.0.0,Yes,ShoesLowcutStrap0,762,5471,tcPAf8PdxWMPJ56TC
mary janes,#REF!,#REF!,Red,No,1800,450,51,Red,Red,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,3,No,For sale,1.0.0,Yes,ShoesLowcutStrap1,762,10162,fhovDJCbyJ4ECSeEr
mary janes,#REF!,#REF!,Pink,No,1800,450,51,Pink,Pink,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,4,No,For sale,1.0.0,Yes,ShoesLowcutStrap7,762,10168,HyyFEEoddMkfGhZKN
mary janes,#REF!,#REF!,Yellow,No,1800,450,51,Yellow,Yellow,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,5,No,For sale,1.0.0,Yes,ShoesLowcutStrap4,762,10165,STYMB3qiDR7pocoAt
mary janes,#REF!,#REF!,Green,No,1800,450,51,Green,Green,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Summer,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,6,No,For sale,1.0.0,Yes,ShoesLowcutStrap6,762,10167,XgJAZ7yWs43DKkfjm
mary janes,#REF!,#REF!,Light blue,No,1800,450,51,Aqua,Aqua,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,7,No,For sale,1.0.0,Yes,ShoesLowcutStrap3,762,10164,3vTqRmCZpmeQWANB9
mary janes,#REF!,#REF!,Blue,No,1800,450,51,Blue,Blue,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,Winter,Free,Cute,Elegant,everyday; fairy tale; formal; party; work,8,No,For sale,1.0.0,Yes,ShoesLowcutStrap5,762,10166,P2y3oTkbFmXHwSSDx
mermaid shoes,#REF!,#REF!,Pink,No,NFS,450,251,Pink,White,1x1,NA,NA,Pascal,,NA,NA,All Year,All Year,NA,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,1,No,Not for sale,1.3.0,Yes,ShoesLowcutMermaid0,1223,12660,8iHuRzCYLdvJauWuf
mermaid shoes,#REF!,#REF!,Light blue,No,NFS,450,251,Aqua,White,1x1,NA,NA,Pascal,,NA,NA,All Year,All Year,NA,Womanly,Cute,Elegant,fairy tale; formal; party; theatrical,2,No,Not for sale,1.3.0,Yes,ShoesLowcutMermaid1,1223,13087,gYHhF8dKtAEM8aQwe
moccasin boots,#REF!,#REF!,Black,No,1120,280,51,Black,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,Winter,Free,Simple,Elegant,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin4,780,11459,8oSWwD9gw84jXsvEm
moccasin boots,#REF!,#REF!,Pink,No,1120,280,51,Pink,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin3,780,11458,EizwkphgKRHNZjqdS
moccasin boots,#REF!,#REF!,Camel,No,1120,280,51,Yellow,Beige,1x1,NA,NA,Able Sisters,Available from Able Sisters shop only,Winter (shopping),No,Winter,All Year,NA,Free,Simple,Elegant,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,ShoesHighcutMoccasin0,780,5542,6a8aJ5Ca4uJXRn5cF
