Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Door Deco,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID
hanging scroll,#REF!,Brown,Color,Flower,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Brown,Beige,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_1_4,1_4,7282,iJ66E2e282EHtPQbj
hanging scroll,#REF!,Pink,Color,Calligraphy,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Pink,White,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_2_0,2_0,7282,wyKheQr3Dh8bs88yJ
hanging scroll,#REF!,Pink,Color,Mountains,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Pink,Gray,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_2_1,2_1,7282,KjjtFBWRK8xwcpXyW
hanging scroll,#REF!,Pink,Color,Fish,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Pink,Orange,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_2_2,2_2,7282,N9HRxNfoy2rby5W9e
hanging scroll,#REF!,Pink,Color,Bird,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Pink,Orange,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_2_3,2_3,7282,4astTwvSDfL28S64u
hanging scroll,#REF!,Pink,Color,Flower,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Pink,Beige,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_2_4,2_4,7282,RFoXDXCqabwbPFYJA
hanging scroll,#REF!,Blue,Color,Calligraphy,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Aqua,White,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_3_0,3_0,7282,nENqf7EXKWyepDkio
hanging scroll,#REF!,Blue,Color,Mountains,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Aqua,Gray,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_3_1,3_1,7282,8Pn9C5kuJGtQ3WaXp
hanging scroll,#REF!,Blue,Color,Fish,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Aqua,Orange,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_3_2,3_2,7282,rBvy2SBvLo2mcpoKo
hanging scroll,#REF!,Blue,Color,Bird,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Aqua,Orange,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_3_3,3_3,7282,R2dNMNdzTTqDfN4Wy
hanging scroll,#REF!,Blue,Color,Flower,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Aqua,Beige,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_3_4,3_4,7282,KhDQPxetc9jSS9jCS
hanging scroll,#REF!,Purple,Color,Calligraphy,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Purple,White,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_4_0,4_0,7282,42B2ejySFK4KksxbE
hanging scroll,#REF!,Purple,Color,Mountains,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Purple,Gray,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_4_1,4_1,7282,Y29udd3SufMiNDrSA
hanging scroll,#REF!,Purple,Color,Fish,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Purple,Orange,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_4_2,4_2,7282,kHXAZCpLdSWkSjJZ7
hanging scroll,#REF!,Purple,Color,Bird,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Purple,Orange,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_4_3,4_3,7282,gMsxAKrig7NNmki6v
hanging scroll,#REF!,Purple,Color,Flower,Design,No,No,Yes,Default; Custom,7,Normal,5200,140000,35000,Purple,Beige,126000,Poki,1x2,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,harmonious,expensive,None,None,None,No,Shop,No,No lighting,No,For sale,1.0.0,Yes,FtrHangingscroll_Remake_4_4,4_4,7282,C5fSdFpZkmJtzQ2du
hanging terrarium,#REF!,Black,Frame,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3240,Black,Green,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,stylish,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrTerrariumWall_Remake_0_0,0_0,3775,oXQnR76JRp3iHycMy
hanging terrarium,#REF!,Gold,Frame,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3240,Brown,Green,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,stylish,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrTerrariumWall_Remake_1_0,1_0,3775,7DPeBhiiADTPxY8nj
hanging terrarium,#REF!,Brown,Frame,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3240,Brown,Green,NA,NA,1x1.5,Crafting,,NA,NA,103,living room,stylish,None,None,Plant,No,Plants,No,No lighting,No,Not for sale,1.0.0,Yes,FtrTerrariumWall_Remake_2_0,2_0,3775,K3qB54puJonAjt75M
heart doorplate,#REF!,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Pink,White,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_0_0,0_0,5309,Lmtub5DdFXrXgoR6D
heart doorplate,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Gray,Aqua,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_1_0,1_0,5309,LvwnwvwwpPczdTuLq
heart doorplate,#REF!,Monotone,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Black,White,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_2_0,2_0,5309,q8wjLxhoLce4xsRWs
heart doorplate,#REF!,Light blue,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Blue,Aqua,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_3_0,3_0,5309,AK6iwJsbkvSBCLANE
heart doorplate,#REF!,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Green,Green,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_4_0,4_0,5309,gCZ4KFisK2Chq9vx9
heart doorplate,#REF!,Orange,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Orange,Orange,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_5_0,5_0,5309,bHkYXbik6E39oNo86
heart doorplate,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Red,Red,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_6_0,6_0,5309,bgXr3xzPreLGin9wf
heart doorplate,#REF!,Purple,Color,NA,NA,No,No,No,NA,NA,None,1000,600,150,Purple,Purple,540,Poki,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,NA,NA,151,fancy,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,1.0.0,Yes,FtrDoorOrnamentPlateHeart_Remake_7_0,7_0,5309,3Ax6LuJdM5swHE5iL
Hello Kitty clock,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,1000,250,White,Red,NA,NA,1x1,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,201,fancy,None,Hello Kitty,None,Clock,Yes,Hello Kitty,No,No lighting,No,Not in catalog,1.9.0,Yes,FtrSanrioKtyClockWall,NA,12268,FmcgTsmfmz9aW5A4P
HHA pennant,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,375,Blue,Yellow,NA,NA,1x1.5,HHA,,NA,NA,573,living room,expensive,None,None,None,No,Seasonal Decor,No,No lighting,No,Not for sale,1.0.0,Yes,FtrPenantHha,NA,7040,MxXAxkekKoMP5Wvuk
horseshoe door decoration,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,2000,500,Brown,Brown,1800,Poki,1x1,Katrina's Cleansing Service,,NA,NA,355,European,None,None,None,None,No,House Door Decor,No,No lighting,Yes,For sale,2.0.0,Yes,FtrDoorOrnamentHorseshoe,NA,14570,NpNzRNncf48CrN4iJ
hyacinth wreath,#REF!,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,720,Red,White,NA,NA,1x1,Crafting,,NA,NA,103,fancy,nature,flowers,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentWreathHyacinth,NA,5468,DjRfSJNwdpHu4Gshg
imperial decorative shelves,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,2400,8500,2125,Red,Red,7600,Poki,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,harmonious,None,imperial,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,Yes,FtrOrientalShelfWall_Remake_0_0,0_0,3970,N44Bm79ZnhPvb6F2E
imperial decorative shelves,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,2400,8500,2125,Blue,Blue,7600,Poki,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,harmonious,None,imperial,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,Yes,FtrOrientalShelfWall_Remake_1_0,1_0,3970,AbdA8yT6FhJjFo35P
imperial decorative shelves,#REF!,Brown,Color,NA,NA,No,No,No,NA,NA,None,2400,8500,2125,Brown,Brown,7600,Poki,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,harmonious,None,imperial,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,Yes,FtrOrientalShelfWall_Remake_2_0,2_0,3970,S3X4bnfPve8dxHdd2
imperial decorative shelves,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,2400,8500,2125,Black,Black,7600,Poki,2x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,harmonious,None,imperial,None,None,No,Shelf,No,No lighting,No,For sale,1.0.0,Yes,FtrOrientalShelfWall_Remake_3_0,3_0,3970,bdSCkWDEB99q5xGMR
imperial dining lantern,#REF!,Gold,Color,NA,NA,No,No,No,NA,NA,None,5200,19000,4750,Yellow,Red,17100,Poki,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,restaurant,harmonious,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,Yes,FtrChineseLampWall_Remake_0_0,0_0,8415,8nRurR89dQGH4zwCa
imperial dining lantern,#REF!,Black,Color,NA,NA,No,No,No,NA,NA,None,5200,19000,4750,Black,Red,17100,Poki,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,restaurant,harmonious,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,Yes,FtrChineseLampWall_Remake_1_0,1_0,8415,qtaHjJoKKkKYXyGNS
imperial dining lantern,#REF!,Blue,Color,NA,NA,No,No,No,NA,NA,None,5200,19000,4750,Blue,Red,17100,Poki,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,restaurant,harmonious,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,Yes,FtrChineseLampWall_Remake_2_0,2_0,8415,9gcsPPJbpnsjMwjY3
imperial dining lantern,#REF!,Red,Color,NA,NA,No,No,No,NA,NA,None,5200,19000,4750,Red,Yellow,17100,Poki,1x1.5,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",NA,NA,251,restaurant,harmonious,None,imperial dining,Lighting,Yes,Lamp,No,Fluorescent,No,For sale,1.0.0,Yes,FtrChineseLampWall_Remake_3_0,3_0,8415,SE7mBdQAYSwZGvuq7
intercom monitor,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,860,215,White,White,770,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,living room,facility,None,None,Appliance,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrIntercom,NA,3399,3oLMxaMTetGEquJqh
iron doorplate,#REF!,Black,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Black,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_0_0,0_0,4752,8bmHCjJaEKEs8Jcwi
iron doorplate,#REF!,White,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,White,White,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_1_0,1_0,4752,D8ni825m3GWxwQKv9
iron doorplate,#REF!,Blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Blue,Blue,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_2_0,2_0,4752,qeSZKX9Y8GMv6cCxE
iron doorplate,#REF!,Silver,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Gray,Gray,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_3_0,3_0,4752,3iwvyarFQrSWdHiPW
iron doorplate,#REF!,Ash brown,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Beige,Beige,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_4_0,4_0,4752,AgfGgDBWg5w96Szec
iron doorplate,#REF!,Gold,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Yellow,Yellow,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_5_0,5_0,4752,cJH6ZBwA7hYhEYRe4
iron doorplate,#REF!,Pink,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Orange,Orange,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_6_0,6_0,4752,kniB4PPXCJsLPWqfS
iron doorplate,#REF!,Brown,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,1500,Brown,Brown,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,iron,None,None,No,House Door Decor,No,No lighting,Yes,Not for sale,1.0.0,Yes,FtrDoorOrnamentIron_Remake_7_0,7_0,4752,c72kTdRFSyCC8wPrv
iron wall lamp,#REF!,Black,Color,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3400,Black,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,workshop,iron,None,Lighting,Yes,Lamp,No,Fluorescent,No,Not for sale,1.0.0,Yes,FtrIronLampW_Remake_0_0,0_0,3559,GGEo4iYWTQ83wfzFG
iron wall lamp,#REF!,White,Color,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3400,White,White,NA,NA,1x1,Crafting,,NA,NA,103,living room,workshop,iron,None,Lighting,Yes,Lamp,No,Fluorescent,No,Not for sale,1.0.0,Yes,FtrIronLampW_Remake_1_0,1_0,3559,mWS3p4BbybkxAf9qq
iron wall rack,#REF!,Black,Color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2450,Black,Gray,NA,NA,1x1,Crafting,,NA,NA,103,living room,workshop,iron,None,None,No,Shelf,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronShelfW_Remake_0_0,0_0,3562,RtqKrio5AzxSXrtR6
iron wall rack,#REF!,White,Color,NA,NA,Yes,Yes,No,NA,4,Normal,3100,NFS,2450,White,Gray,NA,NA,1x1,Crafting,,NA,NA,103,living room,workshop,iron,None,None,No,Shelf,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronShelfW_Remake_1_0,1_0,3562,rZ7WRonzrHopTMqB4
ironwood clock,#REF!,Birch,Lumber type,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Beige,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronwoodClockW_Remake_0_0,0_0,3275,vNKBuJATboP4WJc5J
ironwood clock,#REF!,Teak,Lumber type,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Orange,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronwoodClockW_Remake_1_0,1_0,3275,zmzEqh5vjj5RQwqcK
ironwood clock,#REF!,Walnut,Lumber type,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Brown,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronwoodClockW_Remake_2_0,2_0,3275,fCsjzpfLvToKtc4nB
ironwood clock,#REF!,Old,Lumber type,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Brown,Black,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronwoodClockW_Remake_3_0,3_0,3275,47Ra3WcTeNPgqHCnY
ironwood clock,#REF!,Oak,Lumber type,NA,NA,Yes,Yes,No,NA,3,Normal,2400,NFS,1740,Orange,White,NA,NA,1x1,Crafting,,NA,NA,103,living room,None,ironwood,None,Clock,Yes,Clock,No,No lighting,No,Not for sale,1.0.0,Yes,FtrIronwoodClockW_Remake_4_0,4_0,3275,MozZeSXja3QephxQa
Jack's portrait,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,2000,Orange,Black,NA,NA,1x1.5,Jack,Received in the mail,Halloween (days before),Yes,573,horror,None,spooky,None,None,No,Posters,No,No lighting,No,Not for sale,1.5.0,Yes,FtrHwnPortraitWall,NA,13353,wy7NKPRDfh4Zc6XmC
key holder,#REF!,Dark wood,Color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1110,Brown,Brown,NA,NA,1x1,Crafting,,NA,NA,103,workshop,living room,None,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrKeyhanger_Remake_0_0,0_0,3992,mYSFGJ3EvfN65AxFk
key holder,#REF!,Brown wood,Color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1110,Beige,Beige,NA,NA,1x1,Crafting,,NA,NA,103,workshop,living room,None,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrKeyhanger_Remake_1_0,1_0,3992,mjemGmkyrZnabhRHo
key holder,#REF!,White,Color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1110,White,White,NA,NA,1x1,Crafting,,NA,NA,103,workshop,living room,None,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrKeyhanger_Remake_2_0,2_0,3992,GNDXQmdfgZJPD6ebE
key holder,#REF!,Black,Color,NA,NA,Yes,Yes,No,NA,2,Normal,1700,NFS,1110,Black,Black,NA,NA,1x1,Crafting,,NA,NA,103,workshop,living room,None,None,None,No,Supplies,No,No lighting,No,Not for sale,1.0.0,Yes,FtrKeyhanger_Remake_3_0,3_0,3992,Dygq8pkpSW8QePpYg
Kiki & Lala clock,#REF!,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,1000,250,Yellow,Pink,NA,NA,1x1,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,201,fancy,None,Kiki & Lala,None,Clock,Yes,Kiki & Lala,No,No lighting,No,Not in catalog,1.9.0,Yes,FtrSanrioLtsClockWall,NA,12242,BxkwA29WtZEhyhXwS
Leo sculpture,#REF!,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,21975,White,Yellow,NA,NA,1x1,Crafting,,Leo,Yes,301,expensive,None,stars,None,None,No,Animal,No,No lighting,No,Not for sale,1.0.0,Yes,FtrZodiacLeo,NA,5964,WWysMfHGukSAM2Qph
light switch,#REF!,Silver,Plate color,NA,NA,No,No,No,NA,NA,None,1000,340,85,Gray,Black,310,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,lab,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrSwitchWall_Remake_0_0,0_0,3471,rQE2byXQiBvr53TgP
light switch,#REF!,Gold,Plate color,NA,NA,No,No,No,NA,NA,None,1000,340,85,Yellow,Gray,310,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,lab,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrSwitchWall_Remake_1_0,1_0,3471,r6BvCjdKczDuXMiHJ
light switch,#REF!,White,Plate color,NA,NA,No,No,No,NA,NA,None,1000,340,85,White,White,310,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,lab,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrSwitchWall_Remake_2_0,2_0,3471,y6iByh2HeM4ec8meb
light switch,#REF!,Wood grain,Plate color,NA,NA,No,No,No,NA,NA,None,1000,340,85,Brown,White,310,Poki,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",NA,NA,151,lab,facility,None,None,None,Yes,Home Appliances,No,No lighting,No,For sale,1.0.0,Yes,FtrSwitchWall_Remake_3_0,3_0,3471,JB7zeDsK92ybsrtMb
light-bulb sign,#REF!,NA,NA,Red,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1600,400,Red,White,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,city life,retro,None,None,None,No,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrEnamelsignWall_Remake_0_0,0_0,13681,CZf3ENoMDq9GgALig
light-bulb sign,#REF!,NA,NA,Yellow,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1600,400,Yellow,Black,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,city life,retro,None,None,None,No,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrEnamelsignWall_Remake_0_1,0_1,13681,rQJhZpc8JgqF385F6
light-bulb sign,#REF!,NA,NA,Green,Variation,No,No,Yes,Default; Custom; Sable,1,Normal,1000,1600,400,Green,White,1400,Poki,1x1,Nook's Cranny; HHP Office,,NA,NA,151,city life,retro,None,None,None,No,Shop,No,No lighting,No,For sale,2.0.0,Yes,FtrEnamelsignWall_Remake_0_2,0_2,13681,4fpfHziA7PQ5wFKx3
