Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
framed photo,Natural + Pressed flower,False,500,125,Nook's Cranny; HHP Office,,For sale,miscellaneous,Supplies,True,True,https://acnhcdn.com/latest/FtrIcon/FtrPhotoframe_Remake_0_0.png,"['Bob', 'Olivia', 'Lopez', 'Kidd', 'Soleil', 'Sydney', 'Shari', 'Candi', 'Sterling', 'Friga', 'Gabi', 'Eunice', 'Hospital']"
french fries,,True,,1260,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrChips.png,"['Paula', 'Twiggy', 'Cookie', 'Pate', 'Canberra', 'Anicotti', 'Zucker', 'Friga', 'Hugh', 'Frita', 'Peanut', 'Audie']"
fresh-food trays,Salmon,False,330,82,Nook's Cranny; HHP Office,,For sale,miscellaneous,Kitchen Things,True,True,https://acnhcdn.com/latest/FtrIcon/FtrFreshtray_Remake_0_0.png,"['Teddy', 'Chow', 'Barold', 'Tammy', 'Ava', 'Paolo', 'Hamphrey', 'Chabwick', 'Peggy', 'Pippy', 'Sylvana', 'Rolf']"
freshwater goby model,,False,,1200,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishDonkoToy.png,From player catalog after 27th home
fried rice,,False,1200,300,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrRiceplateFried.png,"['Pekoe', 'Bam', 'Cousteau', 'Croque', 'Canberra', 'Hugh', 'Cafe', 'Restaurant']"
frog model,,False,,360,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishKaeruToy.png,From player catalog after 27th home
frosted cookies,,True,,950,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrCookieIcing.png,"['Zoe', 'Bluebear', 'Chelsea', 'Maddie', 'Axel', 'Tia', 'Rilla', 'Melba', 'Bettina', 'Flora', 'Merengue', 'Ione', 'Audie']"
frosted pretzels,,True,,950,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrPretzelSugar.png,"['Bluebear', 'Maddie', 'Axel', 'Rilla', 'Melba']"
frozen mini snowperson,Ice,True,,5800,Crafting,,Not for sale,miscellaneous,Seasonal Decor,True,True,https://acnhcdn.com/latest/FtrIcon/FtrIceSnowball_Remake_0_0.png,"['Tutu', 'Vic', 'Hans', 'Flurry', 'Puck', 'Iggly', 'Sprinkle', 'Bianca']"
frozen-treat set,Soda,True,,5400,Crafting,,Not for sale,miscellaneous,DishFood,True,True,https://acnhcdn.com/latest/FtrIcon/FtrIceCandy_Remake_0_0.png,"['Tutu', 'Ike', 'Bones', 'Ellie', 'Drift', 'Puck', 'Boomer', 'Iggly', 'Sprinkle', 'Carmen', 'Cashmere', 'Nibbles', 'Mint', 'Cafe']"
fruit basket,,True,,1000,Crafting,,Not for sale,miscellaneous,Dining,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFruitbasket.png,"['Zoe', 'Piper', 'Tangy', 'Olive', 'Cheri', 'Goose', 'Ava', 'Patty', 'Beau', 'Chelsea', 'Portia', 'Opal', 'Ellie', 'Tia', 'Rilla', 'Apple', 'Bertha', 'Anicotti', 'Bettina', 'Keaton', 'Merengue', 'Blaire', 'Mint', 'Skye', 'Hospital']"
fruit cupcakes,,True,,1870,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrCupcakeFruits.png,"['Twiggy', 'Bluebear', 'Alfonso', 'Axel', 'Tia', 'Bettina', 'Petri', 'Peggy']"
fruit pizza,,True,,2500,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrPizzaFruits.png,"['Pate', 'Anicotti']"
fruit salad,,True,,1550,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSaladbowlFruits.png,"['Quinn', 'Sylvana']"
fruit scones,,True,,2180,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSconeFruits.png,"['Bluebear', 'Axel', 'Canberra', 'Bettina']"
fruit-topped pancakes,,True,,2180,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrPancakeFruits.png,"['Zoe', 'Bluebear', 'Naomi', 'Alfonso', 'Fauna', 'Maddie', 'Pate', 'Bettina']"
frying pan,,True,,1500,Crafting,,Not for sale,miscellaneous,Kitchen Things,True,True,https://acnhcdn.com/latest/FtrIcon/FtrPan_Remake_0_0.png,"['Mitzi', 'Kiki', 'Tammy', 'Ava', 'Bam', 'Beau', 'Erik', 'Goldie', 'Mac', 'Benjamin', 'Ketchup', 'Paolo', 'Huck', 'Violet', 'Roscoe', 'Rod', 'Chadder', 'Freya', 'Restaurant']"
futuristic meal,White,False,7260,1815,Nook's Cranny; HHP Office,,For sale,miscellaneous,DishFood,False,True,https://acnhcdn.com/latest/FtrIcon/FtrSFCuisine_Remake_0_0.png,"['Kid Cat', 'Benedict', 'Biff', 'Phil', 'Sterling', 'Kevin', 'Mira']"
gar model,,False,,18000,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishGaToy.png,From player catalog after 27th home
garden gnome,"['Sprightly gnome', 'Sleepy gnome', 'Surprised gnome', 'Reliable gnome', 'Hungry gnome', 'Laid-back gnome', 'Passionate gnome', 'Rebel gnome']",False,1900,475,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,For sale,miscellaneous,Seaside,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrDwarf_Remake_7_0.png']","['Beardo', 'Alli', 'Drago', 'Erik', 'Daisy', 'Pompom', 'Pashmina', 'Shari', 'Samson', 'Penelope', 'Lucy', 'Dotty', 'Poppy', 'School']"
giant cicada model,,False,,1500,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectKumazemiToy.png,From player catalog after 27th home
giant snakehead model,,False,,16500,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishRaigyoToy.png,From player catalog after 27th home
giant stag model,,False,,30000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectOhkuwagataToy.png,From player catalog after 27th home
giant trevally model,,False,,13500,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishRouninajiToy.png,From player catalog after 27th home
giant water bug model,,False,,6000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectTagameToy.png,From player catalog after 27th home
glass holder with candle,"['White', 'Red', 'Pink', 'Green', 'Blue', 'Purple']",False,350,87,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Lamp,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrGlasscandle_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlasscandle_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlasscandle_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlasscandle_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlasscandle_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlasscandle_Remake_5_0.png']","['Pango', 'Anabelle', 'Piper', 'Olivia', 'Merry', 'Maddie', 'Weber', 'Opal', 'Rocket', 'Flurry', 'Cleo', 'Annalise', 'Gonzo', 'Bettina', 'Phoebe', 'Gwen', 'Flo', 'Pancetti', 'Rhonda', 'Stella', 'Timbra', 'Restaurant']"
glass jar,Salt,False,1700,425,Nook's Cranny; HHP Office,,For sale,miscellaneous,Kitchen Things,True,True,https://acnhcdn.com/latest/FtrIcon/FtrGlassjar_Remake_0_0.png,"['Kitty', 'Bluebear', 'June', 'Ava', 'Goldie', 'Cookie', 'Gloria', 'Paolo', 'Axel', 'Ellie', 'Tia', 'Rilla', 'Flurry', 'Candi', 'Bettina', 'Chadder', 'Tank', 'Merengue', 'Frita', 'Peanut', 'Caroline', 'Mint', 'Marshal', 'Claudia', 'Freya', 'Cafe']"
globe,"['Standard', 'Sepia', 'Cool']",False,1800,450,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,School,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrGlobe_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlobe_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrGlobe_Remake_2_0.png']","['Kid Cat', 'Raymond', 'Benedict', 'Knox', 'Del', 'Roswell', 'Derwin', 'Scoot', 'Frobert', 'Velma', 'Peaches', 'Alice', 'Mott', 'Ruby', 'Mira', 'Nibbles', 'School']"
glowing-moss jar,Green,True,,150,Crafting,,Not for sale,miscellaneous,Plants,True,True,https://acnhcdn.com/latest/FtrIcon/FtrLuMossBottle_Remake_0_0.png,"['Rodeo', 'Tabby', 'Camofrog', 'Dora', 'Dotty', 'Static', 'Sylvana']"
gnocchi di carote,,True,,2210,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGnocchiCarrot.png,['Clyde']
gnocchi di patate,,True,,2210,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGnocchiPotato.png,"['Pinky', 'Gloria']"
gnocchi di zucca,,True,,2210,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGnocchiPumpkin.png,"['Canberra', 'Lyman', 'Freya']"
gold bars,,True,,30000,Crafting,,Not for sale,miscellaneous,Museum,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldbar.png,"['Grizzly', 'Ankha', 'Pudge', 'Del', 'Chevre', 'Marlo', 'Elvis', 'Samson', 'Rod', 'Pierce', 'Rasher', 'Gala', 'Chops', 'Tiffany', 'Static', 'Rowan']"
gold bug trophy,,False,,450,Flick,,Not for sale,miscellaneous,Museum,False,False,https://acnhcdn.com/latest/FtrIcon/FtrTrophyInsectGold.png,From player catalog after 27th home
gold fish trophy,,False,,450,C.J.,,Not for sale,miscellaneous,Museum,False,False,https://acnhcdn.com/latest/FtrIcon/FtrTrophyFishGold.png,From player catalog after 27th home
gold HHA trophy,,False,,450,HHA,,Not for sale,miscellaneous,Museum,False,False,https://acnhcdn.com/latest/FtrIcon/FtrTrophyHhaGold.png,From player catalog after 27th home
gold turtle figurine,,False,2600,650,Katrina's Cleansing Service,,For sale,miscellaneous,Japanese Style,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldTurtle.png,From player catalog after 27th home
golden arowana model,,True,,30000,Crafting,,Not for sale,miscellaneous,Special Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishArowanaGold.png,"['Grizzly', 'Pudge', 'Pierce', 'Rowan']"
golden candlestick,,True,,20000,Crafting,,Not for sale,miscellaneous,Lamp,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldCandlestand.png,"['Pinky', 'Grizzly', 'Klaus', 'Robin', 'Monique', 'Ankha', 'Pudge', 'Vladimir', 'Zell', 'Tia', 'Marlo', 'Elvis', 'Rod', 'Phoebe', 'Tiffany', 'Vesta', 'Curlos', 'Timbra', 'Muffy', 'Ione', 'Rowan', 'Cafe']"
golden decorative plate,,True,,13500,Crafting,,Not for sale,miscellaneous,Folk Craft Decor,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldDecorativeplate.png,"['Grizzly', 'Monique', 'Pudge', 'Pekoe', 'Tiansheng', 'Pierce', 'Buzz', 'Agnes', 'Muffy', 'Rowan']"
golden dharma,,True,,11815,Crafting,,Not for sale,miscellaneous,Japanese Style,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldDharma.png,From player catalog after 27th home
golden dishes,,True,,10000,Crafting,,Not for sale,miscellaneous,Dining,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldDishes.png,"['Pinky', 'Grizzly', 'Moe', 'Ankha', 'Pudge', 'Drago', 'Rod', 'Hornsby', 'Muffy', 'Rowan', 'Restaurant']"
golden dung beetle,,True,,30000,Crafting,,Not for sale,miscellaneous,Special Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectKabutomushiGold.png,"['Grizzly', 'Ankha', 'Pudge', 'Drago', 'Hamlet', 'Elvis', 'Samson', 'Pierce', 'Rowan']"
golden garden bunny,,True,,10425,Crafting,,Not for sale,miscellaneous,Seaside,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldOrnamentRabbit.png,"['Ankha', 'Pudge', 'Drago', 'Samson', 'Maggie', 'Ruby', 'Rowan', 'Bangle']"
golden piggy bank,,True,,10185,Crafting,,Not for sale,miscellaneous,Supplies,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldPigbank.png,"['Pudge', 'Drago', 'Chops', 'Rowan']"
golden stag model,,False,,36000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectOugononikuwagataToy.png,From player catalog after 27th home
golden trout model,,False,,45000,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishGoldenTorautoToy.png,From player catalog after 27th home
golden urn,,True,,11250,Crafting,,Not for sale,miscellaneous,Folk Craft Decor,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldBrassJar.png,"['Grizzly', 'Monique', 'Ankha', 'Pudge', 'Pekoe', 'Samson', 'Pierce', 'Rowan']"
golden wristwatch,,True,,27000,Crafting,,Not for sale,miscellaneous,Shop,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGoldWristwatch.png,"['Grizzly', 'Pudge', 'Goose', 'Maelle', 'Pierce', 'Chops', 'Rowan']"
goldfish model,,False,,3900,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishKingyoToy.png,From player catalog after 27th home
grand giraffe stag model,,False,,36000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectGirafanokogirikuwagataToy.png,From player catalog after 27th home
grand goliath beetle model,,False,,24000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectGoraiasuohtsunohanamuguriToy.png,From player catalog after 27th home
grand h. hercules model,,False,,36000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectHerakuresuohkabutoToy.png,From player catalog after 27th home
grasshopper model,,False,,480,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectKirigirisuToy.png,From player catalog after 27th home
gratin,,True,,2000,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrGratin.png,From player catalog after 27th home
great purple emperor model,,False,,9000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectOhmurasakiToy.png,From player catalog after 27th home
great white shark model,,False,,45000,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishSameToy.png,From player catalog after 27th home
grilled sea bass with herbs,,True,,540,Cooking,,Not for sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishdishBass.png,"['Kiki', 'Gayle', 'Rod']"
guppy model,,False,,3900,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishGuppiToy.png,From player catalog after 27th home
hammerhead shark model,,False,,24000,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishShumokuzameToy.png,From player catalog after 27th home
hamster cage,"['Blue', 'Pink', 'Yellow', 'Red', 'Brown']",False,870,217,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Animal,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHamstercage_Remake_4_0.png']","['Megan', 'Marty', 'Roswell', 'Frobert', 'Hamlet', 'Apple', 'Cobb', 'Poppy', 'School']"
handy water cooler,"['Blue', 'Red', 'Green', 'Yellow', 'Avocado', 'Plaid']",False,1400,350,Nook's Cranny,"Available in all tiers of shops, including Timmy & Tommy before the shop is opened",For sale,miscellaneous,Kitchen Things,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrWaterjug_Remake_5_0.png']","['Cyrano', 'Jitters', 'Ace', 'Coach', 'Tom', 'Rudy', 'Kody', 'Patty', 'Butch', 'Biskit', 'Bill', 'Deena', 'Scoot', 'Drift', 'Cesar', 'Peewee', 'Violet', 'Al', 'Hamlet', 'Buck', 'Bud', 'Leopold', 'Tammi', 'Dora', 'Moose', 'Rio', 'Frank', 'Puck', 'Iggly', ""O'Hare"", 'Cashmere', 'Tybalt', 'Leonardo', 'Vivian', 'School']"
heart-shaped bouquet,Red,False,1200,300,Nook Shopping Seasonal,,Seasonal,miscellaneous,Seasonal Decor,False,True,https://acnhcdn.com/latest/FtrIcon/FtrRosebouquetHeart_Remake_0_0.png,From player catalog after 27th home
hearty ramen,,False,800,200,Nook's Cranny; HHP Office,,For sale,miscellaneous,DishFood,False,False,https://acnhcdn.com/latest/FtrIcon/FtrRamenPorkbones.png,"['Cousteau', 'Croque', 'Hans', 'Canberra', 'Cafe', 'Restaurant']"
Hello Kitty planter,,False,1800,450,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,Promotion,miscellaneous,Hello Kitty,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSanrioKtyPlanter.png,['Rilla']
hermit crab model,,False,,3000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectYadokariToy.png,From player catalog after 27th home
holiday candle,Red,True,,600,Crafting,,Not for sale,miscellaneous,Lamp,True,True,https://acnhcdn.com/latest/FtrIcon/FtrCandleXmas_Remake_0_0.png,"['Daisy', 'Curlos']"
homework set,,False,330,82,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Study,False,False,https://acnhcdn.com/latest/FtrIcon/FtrStudySet.png,"['Rodeo', 'Kid Cat', 'Derwin', 'Scoot', 'Molly', 'Tucker', 'Jeremiah', 'Jambette', 'Raddle', 'Velma', 'Mott', 'Monty', 'Petri', 'Hopper', 'Truffles', 'Doc', 'Nibbles', 'Hazel', 'School']"
honeybee model,,False,,600,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectMitsubachiToy.png,From player catalog after 27th home
horned atlas model,,False,,24000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectKohkasasuohkabutoToy.png,From player catalog after 27th home
horned dynastid model,,False,,4050,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectKabutomushiToy.png,From player catalog after 27th home
horned elephant model,,False,,24000,Flick,Trade 3 insects to receive a model in the mail the next day,Not for sale,miscellaneous,Insect,False,False,https://acnhcdn.com/latest/FtrIcon/FtrInsectZoukabutoToy.png,From player catalog after 27th home
horse mackerel model,,False,,450,C.J.,Trade 3 fish to receive a model in the mail the next day,Not for sale,miscellaneous,Fish,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFishAjiToy.png,From player catalog after 27th home
hourglass,"['Natural', 'White', 'Black', 'Brown']",False,660,165,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Toy,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrSandglass_Remake_3_0.png']","['Coach', 'Olivia', 'Moe', 'Tom', 'Lolly', 'Goose', 'Ava', 'Axel', 'Pashmina', 'Cleo', 'Mott', 'Rod', 'Wade', 'Tank', 'Agent S']"
hula doll,Green,False,,1200,Gulliver,,Not for sale,miscellaneous,Folk Craft Decor,True,True,https://acnhcdn.com/latest/FtrIcon/FtrHuladoll_Remake_0_0.png,From player catalog after 27th home
humidifier,"['White', 'Natural', 'Brown', 'Pink', 'Yellow', 'Green', 'Blue', 'Purple']",False,1400,350,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Shop,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_5_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_6_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrHumidifier_Remake_7_0.png']","['Pango', 'Olivia', 'Diana', 'Derwin', 'Miranda', 'Eloise', 'Lily', 'Tad', 'Gigi', 'Al', 'Victoria', 'Clyde', 'Gonzo', 'Bella', 'Julia', 'Gwen', 'Pancetti', 'Hopkins', 'Tank', 'Rhonda', 'Wendy', 'Sylvana', 'Kyle', 'Hospital']"
hyacinth lamp,Purple,True,,3000,Crafting,,Not for sale,miscellaneous,Lamp,True,True,https://acnhcdn.com/latest/FtrIcon/FtrFlowerLamp_Remake_0_0.png,"['Beardo', 'Megan', 'Bob', 'Naomi', 'Biskit', 'Bea', 'Weber', 'Mathilda', 'Shari', 'Aurora', 'Lucy', 'Sally']"
iced caffè latte,,False,1000,250,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishDrink,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSoftdrinkIcecaffelatte.png,"['Kitty', 'Olive', 'Naomi', 'Joey', 'Colton', 'Eugene', 'Tammi', 'Willow', 'Marshal', 'Cafe', 'Restaurant']"
iced coffee,,False,800,200,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishDrink,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSoftdrinkIcecoffee.png,"['Kitty', 'Olive', 'Naomi', 'Joey', 'Pate', 'Roscoe', 'Colton', 'Eugene', 'Tammi', 'Flo', 'Genji', 'Merengue', 'Willow', 'Marshal', 'Cafe', 'Restaurant']"
iced lemon tea,,False,1000,250,Nook's Cranny; HHP Café,,For sale,miscellaneous,DishDrink,False,False,https://acnhcdn.com/latest/FtrIcon/FtrSoftdrinkIceteaLemon.png,"['Piper', 'Felicity', 'Olive', 'Naomi', 'Tia', 'Cleo', 'Annalise', 'Colton', 'Eugene', 'Sylvia', 'Tammi', 'Anicotti', 'Petri', 'Friga', 'Tiffany', 'Ione', 'Cafe', 'Restaurant', 'Start']"
imperial pot,,True,,2250,Crafting,,Not for sale,miscellaneous,Kitchen Things,True,True,https://acnhcdn.com/latest/FtrIcon/FtrWok_Remake_0_0.png,"['Ava', 'Big Top', 'Paolo', 'Cousteau', 'Croque', 'Restaurant']"
incense burner,"['Rose', 'Sandalwood', 'Deep sea', 'Forest', 'Cherry blossoms', 'Tea']",False,880,220,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,For sale,miscellaneous,Shop,False,True,"['https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_0_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_1_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_2_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_3_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_4_0.png', 'https://acnhcdn.com/latest/FtrIcon/FtrIncense_Remake_5_0.png']","['Pinky', 'Grizzly', 'Olivia', 'Kabuki', 'Pekoe', 'Diana', 'Gloria', 'Opal', 'Clay', 'Marlo', 'Gonzo', 'Pancetti', 'Genji', 'Rhonda', 'Wendy']"
infused-water dispenser,,True,,3000,Crafting,,Not for sale,miscellaneous,Kitchen Things,False,False,https://acnhcdn.com/latest/FtrIcon/FtrFruitswater.png,"['Zoe', 'Pinky', 'Tutu', 'Beardo', 'Piper', 'Tangy', 'Kitty', 'Stitches', 'Cheri', 'Ava', 'Plucky', 'Beau', 'Chelsea', 'Maddie', 'Ellie', 'Lily', 'Apple', 'Cleo', 'Annalise', 'Yuka', 'Tammi', 'Bettina', 'Keaton', 'Tiffany', 'Blaire', 'Vivian', 'Audie', 'Cafe']"
instant noodles,Shoyu ramen,False,170,42,Nook's Cranny; HHP Office,,For sale,miscellaneous,DishFood,False,True,https://acnhcdn.com/latest/FtrIcon/FtrCupnoodle_Remake_0_0.png,"['Teddy', 'Curt', 'Chow', 'Ike', 'Bam', 'Bruce', 'Bill', 'Cyd', 'Hans', 'Harry', 'Hippeux', 'Rizzo', 'Phil', 'Hugh', 'Peggy', 'Pippy', 'Claude', 'Nibbles', 'Rolf']"
